Filavacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.845,0.0864,95.7RG,130.5RG,17.6RG,8.7RG,19.6RG,22.1,43.13,151.2,48.2,,,,,,,,,,,,,,,,7,5,6,7,6,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.6523,0.0612,204.5RG,11.2RG,211.2RG,,,,,,,,,,,,,,,,,,,,,,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,0.0986,70.5RG,101.1RG,44.1RG,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.6596,0.0572,64.1RG,83.1RG,33.1RG,5.15RG,199.2,105.2,48.7,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0.1579,79.2RG,72.1RG,52.5RG,1.5RG,102.7RG,,,,,,,,,,,,,,,,,,,,2,1,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.5156,0.0509,99.6RG,112.2RG,85.6RG,,,,,,,,,,,,,,,,,,,,,,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.9529,0.0943,78.1RG,71.6RG,89.6RG,168.5,23.6,36.11,55.5,118.6,3.13,,,,,,,,,,,,,,,,1,6,6,5,6,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0.0855,81.6RG,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.8197,0.0715,81.1RG,223.2RG,30.15RG,10.7,4.2,32.2,,,,,,,,,,,,,,,,,,,1,2,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,0.1006,125.3RG,72.7RG,28.13RG,14.1RG,203.5RG,73.1,59.5,,,,,,,,,,,,,,,,,,3,7,1,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,0.1157,183.2RG,38.14RG,21.6RG,18.2RG,31.14RG,,,,,,,,,,,,,,,,,,,,2,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.9816,0.1125,74.6RG,38.5RG,180.5RG,45.6RG,,,,,,,,,,,,,,,,,,,,,6,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,0.1211,96.6RG,43.2RG,85.2RG,12.15RG,65.7RG,,,,,,,,,,,,,,,,,,,,6,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,0.1033,76.6RG,24.6RG,107.6RG,56.6RG,133.3RG,33.3,,,,,,,,,,,,,,,,,,,6,6,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,0.095,51.6RG,114.6RG,117.6RG,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,0.0989,229.2RG,139.2RG,60.5RG,161.2,191.2,,,,,,,,,,,,,,,,,,,,2,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,0.0921,41.1RG,150.2RG,120.6RG,52.6RG,57.5RG,85.15,,,,,,,,,,,,,,,,,,,1,2,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
